continent,country_name,dataset_id,date,latitude,layer_id,layer_name,licence,longitude,lower_depth,method_options,organic_surface,positional_uncertainty,profile_code,profile_id,region,upper_depth,value,value_avg
Asia,Indonesia,WD-WISE,1988-12-1,1.433333333333333,42869,Bt1,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/",101.18055555555556,50,"{""calculation = [ default correction factor for recovery of 1.3 - assumed ] detection = [ titrimetric ] reaction = [ wet oxidation with Sulphuric acid [H2SO4] - Potassiumbichromate [K2Cr2O7] (and Phosphoric acid [H3PO4]) mixture ] sample pretreatment = [ sieved over 2 mm sieve ] temperature = [ no external heat ]""}",False,Over 10 km,ID0078,1124642,South-Eastern Asia,32,{2.3},2.3
Asia,Indonesia,WD-Mangroves,2009-??-??,-2.848812103271484,3177658,,"CC0 1.0 Universal (CC0 1.0) Public Domain Dedication, https://creativecommons.org/publicdomain/zero/1.0/deed.en",111.73873901367188,50,"{""sample pretreatment = [ sieved over 2 mm sieve ] spectral = [ false ]""}",False,Circa 100 m,DCD11 B2 Core 1,1117582,South-Eastern Asia,30,{127.6},127.6
Asia,Indonesia,WD-Mangroves,2009-??-??,-2.741280078887939,3172957,,"CC0 1.0 Universal (CC0 1.0) Public Domain Dedication, https://creativecommons.org/publicdomain/zero/1.0/deed.en",111.71382904052734,50,"{""sample pretreatment = [ sieved over 2 mm sieve ] spectral = [ false ]""}",False,Circa 100 m,DCD11 B5 Core 5,1116665,South-Eastern Asia,30,{70.3},70.3
Asia,Indonesia,WD-Mangroves,1997-??-??,-4.796595096588135,3177212,,"CC0 1.0 Universal (CC0 1.0) Public Domain Dedication, https://creativecommons.org/publicdomain/zero/1.0/deed.en",136.85011291503906,42,"{""sample pretreatment = [ sieved over 2 mm sieve ] spectral = [ false ]""}",False,Circa 100 m,GJB04 1,1117511,South-Eastern Asia,38,{120.0},120.0
Asia,Indonesia,WD-Mangroves,2009-??-??,1.372136950492859,3171601,,"CC0 1.0 Universal (CC0 1.0) Public Domain Dedication, https://creativecommons.org/publicdomain/zero/1.0/deed.en",124.5509262084961,100,"{""sample pretreatment = [ sieved over 2 mm sieve ] spectral = [ false ]""}",False,Circa 100 m,DCD11 S6 Core 2,1116299,South-Eastern Asia,50,{150.1},150.1
Asia,Indonesia,WD-Mangroves,2009-??-??,-2.783792972564697,3173422,,"CC0 1.0 Universal (CC0 1.0) Public Domain Dedication, https://creativecommons.org/publicdomain/zero/1.0/deed.en",111.69857025146484,50,"{""sample pretreatment = [ sieved over 2 mm sieve ] spectral = [ false ]""}",False,Circa 100 m,DCD11 B3 Core 2,1116749,South-Eastern Asia,30,{102.4},102.4
Asia,Indonesia,WD-ISIS,1987-5-1,-7.866666666666667,4918,,"Attribution 4.0 International (CC BY 4.0), https://creativecommons.org/licenses/by/4.0/",112.43333333333334,16,"{""sample pretreatment = [ sieved over 2 mm sieve ] spectral = [ false ]""}",False,Over 10 km,ID014,1115999,South-Eastern Asia,5,{16.3},16.3
Asia,Indonesia,WD-WISE,1985-9-1,-1.0861111,28828,Bt5,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/",101.0180588,200,"{""calculation = [ default correction factor for recovery of 1.3 - assumed ] detection = [ titrimetric ] reaction = [ wet oxidation with Sulphuric acid [H2SO4] - Potassiumbichromate [K2Cr2O7] (and Phosphoric acid [H3PO4]) mixture ] sample pretreatment = [ sieved over 2 mm sieve ] temperature = [ no external heat ]""}",False,1 km - 10 km,ID0043,1121938,South-Eastern Asia,168,{2.5},2.5
Asia,Indonesia,WD-ISIS,1987-11-1,-1.2305557,4659,Bo2,"Attribution 4.0 International (CC BY 4.0), https://creativecommons.org/licenses/by/4.0/",101.2249985,117,"{""sample pretreatment = [ sieved over 2 mm sieve ] spectral = [ false ]""}",False,1 km - 10 km,ID035,1115963,South-Eastern Asia,74,{4.9},4.9
Asia,Indonesia,WD-WISE,1980-??-??,-6.7175,28761,B1,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/",106.91305555555556,40,"{""calculation = [ default correction factor for recovery of 1.3 - assumed ] detection = [ titrimetric ] reaction = [ wet oxidation with Sulphuric acid [H2SO4] - Potassiumbichromate [K2Cr2O7] (and Phosphoric acid [H3PO4]) mixture ] sample pretreatment = [ sieved over 2 mm sieve ] temperature = [ no external heat ]""}",False,1 km - 10 km,ID0004,1121927,South-Eastern Asia,24,{25.5},25.5
Asia,Indonesia,WD-WISE,1988-??-??,-0.995833333333333,41634,Btg1,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/",116.57083333333334,53,"{""calculation = [ default correction factor for recovery of 1.3 - assumed ] detection = [ titrimetric ] reaction = [ wet oxidation with Sulphuric acid [H2SO4] - Potassiumbichromate [K2Cr2O7] (and Phosphoric acid [H3PO4]) mixture ] sample pretreatment = [ sieved over 2 mm sieve ] temperature = [ no external heat ]""}",False,1 km - 10 km,ID0087,1124433,South-Eastern Asia,28,{4.6},4.6
Asia,Indonesia,WD-WISE,1985-9-1,-0.9166667,36224,Bo2,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/",101.7638855,73,"{""calculation = [ default correction factor for recovery of 1.3 - assumed ] detection = [ titrimetric ] reaction = [ wet oxidation with Sulphuric acid [H2SO4] - Potassiumbichromate [K2Cr2O7] (and Phosphoric acid [H3PO4]) mixture ] sample pretreatment = [ sieved over 2 mm sieve ] temperature = [ no external heat ]""}",False,Over 10 km,ID0044,1123376,South-Eastern Asia,40,{8.9},8.9
Asia,Indonesia,WD-Mangroves,2009-??-??,-2.736828088760376,3173303,,"CC0 1.0 Universal (CC0 1.0) Public Domain Dedication, https://creativecommons.org/publicdomain/zero/1.0/deed.en",111.73775482177734,30,"{""sample pretreatment = [ sieved over 2 mm sieve ] spectral = [ false ]""}",False,Circa 100 m,DCD11 B1 Core 1,1116733,South-Eastern Asia,15,{50.3},50.3
Asia,Indonesia,AU-CSIRO,????-??-??,-10.032,1861941,,"Attribution 4.0 International (CC BY 4.0), https://creativecommons.org/licenses/by/4.0/",123.962,30,"{""detection = [ titrimetric ] reaction = [ wet oxidation with Sulphuric acid [H2SO4] - Potassiumbichromate [K2Cr2O7] (and Phosphoric acid [H3PO4]) mixture ] sample pretreatment = [ sieved over 2 mm sieve ] spectral = [ false ] temperature = [ no external heat ] treatment = [ not applied ]""}",False,100 m - 1 km,397|APSOIL|677|1,731718,South-Eastern Asia,15,{8.0},8.0
Asia,Indonesia,WD-ISIS,1989-2-1,-3.633333333333333,4162,Bw1,"Attribution 4.0 International (CC BY 4.0), https://creativecommons.org/licenses/by/4.0/",128.2,72,"{""sample pretreatment = [ sieved over 2 mm sieve ] spectral = [ false ]""}",False,Over 10 km,ID044,1115894,South-Eastern Asia,45,{3.0},3.0
Asia,Indonesia,WD-Mangroves,2009-??-??,-7.724746227264404,3172134,,"CC0 1.0 Universal (CC0 1.0) Public Domain Dedication, https://creativecommons.org/publicdomain/zero/1.0/deed.en",108.96986389160156,50,"{""sample pretreatment = [ sieved over 2 mm sieve ] spectral = [ false ]""}",False,Circa 100 m,DCD11 J2 Core 6,1116480,South-Eastern Asia,30,{67.8},67.8
Asia,Indonesia,WD-WISE,1985-9-1,-6.522222,28810,Bw1,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/",106.3527756,41,"{""calculation = [ default correction factor for recovery of 1.3 - assumed ] detection = [ titrimetric ] reaction = [ wet oxidation with Sulphuric acid [H2SO4] - Potassiumbichromate [K2Cr2O7] (and Phosphoric acid [H3PO4]) mixture ] sample pretreatment = [ sieved over 2 mm sieve ] temperature = [ no external heat ]""}",False,1 km - 10 km,ID0041,1121936,South-Eastern Asia,10,{12.3},12.3
Asia,Indonesia,WD-Mangroves,2009-??-??,-2.736947059631348,3175712,,"CC0 1.0 Universal (CC0 1.0) Public Domain Dedication, https://creativecommons.org/publicdomain/zero/1.0/deed.en",111.73794555664062,50,"{""sample pretreatment = [ sieved over 2 mm sieve ] spectral = [ false ]""}",False,Circa 100 m,DCD11 B1 Core 2,1117309,South-Eastern Asia,30,{67.1},67.1
Asia,Indonesia,US-NCSS,1985-9-1,-1.5666667,602976,Bo4,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/,102.4166641,125,"{""sample pretreatment = [ sieved over 2 mm sieve ]""}",False,Over 10 km,86P0129,1052484,South-Eastern Asia,92,{3.5},3.5
Asia,Indonesia,WD-WISE,1988-??-??,-1.020833333333333,28859,Ah,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/",116.56666666666666,3,"{""calculation = [ default correction factor for recovery of 1.3 - assumed ] detection = [ titrimetric ] reaction = [ wet oxidation with Sulphuric acid [H2SO4] - Potassiumbichromate [K2Cr2O7] (and Phosphoric acid [H3PO4]) mixture ] sample pretreatment = [ sieved over 2 mm sieve ] temperature = [ no external heat ]""}",False,1 km - 10 km,ID0073,1121944,South-Eastern Asia,0,{45.1},45.1
Asia,Indonesia,WD-WISE,1982-2-1,-6.95,36215,Bwb,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/",107.56666666666666,169,"{""calculation = [ default correction factor for recovery of 1.3 - assumed ] detection = [ titrimetric ] reaction = [ wet oxidation with Sulphuric acid [H2SO4] - Potassiumbichromate [K2Cr2O7] (and Phosphoric acid [H3PO4]) mixture ] sample pretreatment = [ sieved over 2 mm sieve ] temperature = [ no external heat ]""}",False,Over 10 km,ID0030,1123374,South-Eastern Asia,136,{58.8},58.8
Asia,Indonesia,WD-WISE,1980-9-1,3.766666666666667,42185,Cg1,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/",97.2,95,"{""calculation = [ default correction factor for recovery of 1.3 - assumed ] detection = [ titrimetric ] reaction = [ wet oxidation with Sulphuric acid [H2SO4] - Potassiumbichromate [K2Cr2O7] (and Phosphoric acid [H3PO4]) mixture ] sample pretreatment = [ sieved over 2 mm sieve ] temperature = [ no external heat ]""}",False,Over 10 km,ID0013,1124529,South-Eastern Asia,30,{1.5},1.5
Asia,Indonesia,WD-WISE,1981-7-1,-4.75,42488,B1,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/",104.98333333333333,36,"{""calculation = [ default correction factor for recovery of 1.3 - assumed ] detection = [ titrimetric ] reaction = [ wet oxidation with Sulphuric acid [H2SO4] - Potassiumbichromate [K2Cr2O7] (and Phosphoric acid [H3PO4]) mixture ] sample pretreatment = [ sieved over 2 mm sieve ] temperature = [ no external heat ]""}",False,Over 10 km,ID0016,1124576,South-Eastern Asia,11,{9.2},9.2
Asia,Indonesia,WD-Mangroves,1997-??-??,-4.873499870300293,3173521,,"CC0 1.0 Universal (CC0 1.0) Public Domain Dedication, https://creativecommons.org/publicdomain/zero/1.0/deed.en",136.97483825683594,22,"{""sample pretreatment = [ sieved over 2 mm sieve ] spectral = [ false ]""}",False,Circa 100 m,GJB04 3,1116766,South-Eastern Asia,18,{51.6},51.6
Asia,Indonesia,WD-Mangroves,2009-??-??,1.567422032356262,3173054,,"CC0 1.0 Universal (CC0 1.0) Public Domain Dedication, https://creativecommons.org/publicdomain/zero/1.0/deed.en",124.80413055419922,15,"{""sample pretreatment = [ sieved over 2 mm sieve ] spectral = [ false ]""}",False,Circa 100 m,DCD11 S4 Core 3,1116686,South-Eastern Asia,0,{96.7},96.7
Asia,Indonesia,WD-Mangroves,2009-??-??,-2.848812103271484,3177660,,"CC0 1.0 Universal (CC0 1.0) Public Domain Dedication, https://creativecommons.org/publicdomain/zero/1.0/deed.en",111.73873901367188,300,"{""sample pretreatment = [ sieved over 2 mm sieve ] spectral = [ false ]""}",False,Circa 100 m,DCD11 B2 Core 1,1117582,South-Eastern Asia,100,{117.0},117.0
Asia,Indonesia,WD-WISE,1988-??-??,-0.704166666666667,41630,Btg1,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/",116.7125,68,"{""calculation = [ default correction factor for recovery of 1.3 - assumed ] detection = [ titrimetric ] reaction = [ wet oxidation with Sulphuric acid [H2SO4] - Potassiumbichromate [K2Cr2O7] (and Phosphoric acid [H3PO4]) mixture ] sample pretreatment = [ sieved over 2 mm sieve ] temperature = [ no external heat ]""}",False,1 km - 10 km,ID0086,1124432,South-Eastern Asia,38,{3.7},3.7
Asia,Indonesia,WD-WISE,1985-9-1,-1.2305557,28843,BA,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/",101.2249985,20,"{""calculation = [ default correction factor for recovery of 1.3 - assumed ] detection = [ titrimetric ] reaction = [ wet oxidation with Sulphuric acid [H2SO4] - Potassiumbichromate [K2Cr2O7] (and Phosphoric acid [H3PO4]) mixture ] sample pretreatment = [ sieved over 2 mm sieve ] temperature = [ no external heat ]""}",False,1 km - 10 km,ID0048,1121941,South-Eastern Asia,5,{15.4},15.4
Asia,Indonesia,WD-WISE,1983-2-1,-6.733333333333333,42982,2Ab,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/",105.31666666666666,35,"{""calculation = [ default correction factor for recovery of 1.3 - assumed ] detection = [ titrimetric ] reaction = [ wet oxidation with Sulphuric acid [H2SO4] - Potassiumbichromate [K2Cr2O7] (and Phosphoric acid [H3PO4]) mixture ] sample pretreatment = [ sieved over 2 mm sieve ] temperature = [ no external heat ]""}",False,Over 10 km,ID0036,1124663,South-Eastern Asia,27,{17.2},17.2
Asia,Indonesia,WD-WISE,1988-??-??,-0.9,36271,E,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/",116.55416666666666,28,"{""calculation = [ default correction factor for recovery of 1.3 - assumed ] detection = [ titrimetric ] reaction = [ wet oxidation with Sulphuric acid [H2SO4] - Potassiumbichromate [K2Cr2O7] (and Phosphoric acid [H3PO4]) mixture ] sample pretreatment = [ sieved over 2 mm sieve ] temperature = [ no external heat ]""}",False,Over 10 km,ID0092,1123385,South-Eastern Asia,6,{7.2},7.2
Asia,Indonesia,WD-WISE,1981-10-1,-7.983333333333333,36186,IIIB,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/",112.66666666666667,83,"{""calculation = [ default correction factor for recovery of 1.3 - assumed ] detection = [ titrimetric ] reaction = [ wet oxidation with Sulphuric acid [H2SO4] - Potassiumbichromate [K2Cr2O7] (and Phosphoric acid [H3PO4]) mixture ] sample pretreatment = [ sieved over 2 mm sieve ] temperature = [ no external heat ]""}",False,Over 10 km,ID0023,1123369,South-Eastern Asia,56,{25.5},25.5
Asia,Indonesia,WD-WISE,1981-10-1,-7.983333333333333,36176,IIB,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/",112.66666666666667,120,"{""calculation = [ default correction factor for recovery of 1.3 - assumed ] detection = [ titrimetric ] reaction = [ wet oxidation with Sulphuric acid [H2SO4] - Potassiumbichromate [K2Cr2O7] (and Phosphoric acid [H3PO4]) mixture ] sample pretreatment = [ sieved over 2 mm sieve ] temperature = [ no external heat ]""}",False,Over 10 km,ID0021,1123367,South-Eastern Asia,105,{17.4},17.4
Asia,Indonesia,WD-ISIS,1983-7-1,4.816666666666666,2635,Ah,"Attribution 4.0 International (CC BY 4.0), https://creativecommons.org/licenses/by/4.0/",96.75,17,"{""sample pretreatment = [ sieved over 2 mm sieve ] spectral = [ false ]""}",False,Over 10 km,ID023,1115671,South-Eastern Asia,0,{85.3},85.3
Asia,Indonesia,WD-Mangroves,2009-??-??,-2.783385992050171,3176807,,"CC0 1.0 Universal (CC0 1.0) Public Domain Dedication, https://creativecommons.org/publicdomain/zero/1.0/deed.en",111.69780731201172,50,"{""sample pretreatment = [ sieved over 2 mm sieve ] spectral = [ false ]""}",False,Circa 100 m,DCD11 B3 Core 6,1117459,South-Eastern Asia,30,{109.0},109.0
Asia,Indonesia,US-NCSS,1987-5-1,-6.4333334,602985,,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/,107.4000015,15,"{""sample pretreatment = [ sieved over 2 mm sieve ]""}",False,Over 10 km,87P0486,1052485,South-Eastern Asia,0,{22.4},22.4
Asia,Indonesia,WD-WISE,1985-9-1,-1.0638889,28830,BA,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/",100.9875031,34,"{""calculation = [ default correction factor for recovery of 1.3 - assumed ] detection = [ titrimetric ] reaction = [ wet oxidation with Sulphuric acid [H2SO4] - Potassiumbichromate [K2Cr2O7] (and Phosphoric acid [H3PO4]) mixture ] sample pretreatment = [ sieved over 2 mm sieve ] temperature = [ no external heat ]""}",False,1 km - 10 km,ID0046,1121939,South-Eastern Asia,4,{10.6},10.6
Asia,Indonesia,WD-WISE,1988-??-??,-0.708333333333333,41651,Ah,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/",116.70833333333333,2,"{""calculation = [ default correction factor for recovery of 1.3 - assumed ] detection = [ titrimetric ] reaction = [ wet oxidation with Sulphuric acid [H2SO4] - Potassiumbichromate [K2Cr2O7] (and Phosphoric acid [H3PO4]) mixture ] sample pretreatment = [ sieved over 2 mm sieve ] temperature = [ no external heat ]""}",False,1 km - 10 km,ID0093,1124437,South-Eastern Asia,0,{45.7},45.7
Asia,Indonesia,WD-WISE,1988-??-??,-0.8625,28890,E,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/",116.5625,20,"{""calculation = [ default correction factor for recovery of 1.3 - assumed ] detection = [ titrimetric ] reaction = [ wet oxidation with Sulphuric acid [H2SO4] - Potassiumbichromate [K2Cr2O7] (and Phosphoric acid [H3PO4]) mixture ] sample pretreatment = [ sieved over 2 mm sieve ] temperature = [ no external heat ]""}",False,1 km - 10 km,ID0079,1121949,South-Eastern Asia,8,{14.9},14.9
Asia,Indonesia,WD-WISE,1983-7-1,4.883333333333333,43732,Ah1,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/",96.73333333333333,16,"{""calculation = [ default correction factor for recovery of 1.3 - assumed ] detection = [ titrimetric ] reaction = [ wet oxidation with Sulphuric acid [H2SO4] - Potassiumbichromate [K2Cr2O7] (and Phosphoric acid [H3PO4]) mixture ] sample pretreatment = [ sieved over 2 mm sieve ] temperature = [ no external heat ]""}",False,Over 10 km,ID0039,1124785,South-Eastern Asia,0,{93.0},93.0
Asia,Indonesia,WD-WISE,1988-??-??,-0.8625,28857,,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/",116.57083333333334,110,"{""calculation = [ default correction factor for recovery of 1.3 - assumed ] detection = [ titrimetric ] reaction = [ wet oxidation with Sulphuric acid [H2SO4] - Potassiumbichromate [K2Cr2O7] (and Phosphoric acid [H3PO4]) mixture ] sample pretreatment = [ sieved over 2 mm sieve ] temperature = [ no external heat ]""}",False,1 km - 10 km,ID0072,1121943,South-Eastern Asia,52,{2.5},2.5
Asia,Indonesia,WD-ISIS,1989-2-1,-3.633333333333333,4160,Ah2,"Attribution 4.0 International (CC BY 4.0), https://creativecommons.org/licenses/by/4.0/",128.2,24,"{""sample pretreatment = [ sieved over 2 mm sieve ] spectral = [ false ]""}",False,Over 10 km,ID044,1115894,South-Eastern Asia,9,{26.0},26.0
Asia,Indonesia,WD-WISE,1987-11-1,-1.2305557,44170,Bs3,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/",101.2249985,160,"{""calculation = [ default correction factor for recovery of 1.3 - assumed ] detection = [ titrimetric ] reaction = [ wet oxidation with Sulphuric acid [H2SO4] - Potassiumbichromate [K2Cr2O7] (and Phosphoric acid [H3PO4]) mixture ] sample pretreatment = [ sieved over 2 mm sieve ] temperature = [ no external heat ]""}",False,1 km - 10 km,ID0062,1124858,South-Eastern Asia,117,{3.5},3.5
Asia,Indonesia,WD-Mangroves,2009-??-??,1.567412972450256,3177797,,"CC0 1.0 Universal (CC0 1.0) Public Domain Dedication, https://creativecommons.org/publicdomain/zero/1.0/deed.en",124.80435943603516,30,"{""sample pretreatment = [ sieved over 2 mm sieve ] spectral = [ false ]""}",False,Circa 100 m,DCD11 S4 Core 4,1117606,South-Eastern Asia,15,{246.9},246.9
